土地位置建物門牌,編號,latitude,longitude
民權西路６９號十二樓之１,TPXPMLOLRHPFFCA07DA,25.0630294,121.5200944
堤頂大道二段３５０號十樓之１,RPPOMLTKJIPFFCA28DA,25.0793601,121.563324
新生北路三段６１號九樓之３,RPTQMLLJKIPFFCA08DA,25.065979,121.528078
敬業三路１６２巷１２０號十一樓,RPPOMLOJKIPFFCA77DA,25.077471,121.558812
林森北路９６號五樓,RPSNMLTJRHPFFCA56EA,25.049921,121.524667
新生北路一段４７巷２７號六樓之１,RPOOMLMKQHPFFCA18EA,25.0480199,121.5308054
松江路３６２巷４２號四樓之３,RPSOMLKKRHPFFCA48EA,25.061902,121.531602
民生東路一段４８號八樓之２,RPTOMLKKRHPFFCA58EA,25.057949,121.524734
林森北路１０７巷４６號四樓,RPPOMLSKRHPFFCA98EA,25.049936,121.526438
遼寧街１１２號二樓之３,RPTOMLKKRHPFFCA48DA,25.0526109,121.5419978
遼寧街１１２號二樓之４,RPVOMLKKRHPFFCA68DA,25.0526109,121.5419978
新生北路二段７號四樓,RPVQMLKKRHPFFCA88DA,25.052895,121.527873
新生北路三段１２號四樓,RPWPMLTJRHPFFCA07DA,25.06332,121.527367
林森北路２８２號五樓之６,RPQNMLKKRHPFFCA08DA,25.055491,121.525337
吉林路３９２號四樓,RPSPMLSJRHPFFCA56DA,25.065181,121.5302588
大直街６７巷１７號二樓,RPPQMLRJRHPFFCA88DA,25.083809,121.547251
林森北路１３８巷３８號六樓之２,RPPOMLLKRHPFFCA18DA,25.051645,121.524081
農安街２０２號七樓,RPUQMLKKRHPFFCA78DA,25.064543,121.535903
農安街９號八樓之１,RPQQMLLKRHPFFCA58EA,25.065101,121.523358
民權東路一段５７號十一樓,RPRNMLLKRHPFFCA38EA,25.062906,121.524941
民權東路一段５９之１號十二樓,RPSNMLLKRHPFFCA48EA,25.062902,121.525007
華陰街２８號,RPTOMLQJQHPFFCA98EA,25.049161,121.519677
新生北路二段７０號九樓之９,RPPPMLQJQHPFFCA68EA,25.056682,121.527177
天祥路８０號四樓之１２,RPPNMLMKQHPFFCA18EA,25.063966,121.520529
民生東路二段１１９號六樓,RPVPMLOKRHPFFCA66EA,25.05809,121.531778
天祥路８２號八樓之５,RPWPMLOKRHPFFCA76EA,25.064099,121.520495
南京東路三段８９巷２７弄９號七樓,RPTPMLPKRHPFFCA56EA,25.0540192,121.5381087
林森北路６５７號九樓,RPQPNLRKRHPFFCA56EA,25.067774,121.52592
龍江路２７９號四樓,RPOOMLLJRHPFFCA08EA,25.059775,121.54087
復興北路１９０巷１３號十三樓之２,RPVNMLLJRHPFFCA68EA,25.0554457,121.5429749
吉林路１０巷３０號三樓,RPRNMLPKRHPFFCA78EA,25.049659,121.529029
德惠街４５號六樓之１５,RPROMLSKQHPFFCA98DA,25.066743,121.526995
民生西路４５巷７弄２２號四樓,RPPNMLTLQHPFFCA88DA,25.058711,121.521551
長春路２８號八樓之８,RPORMLOJRHPFFCA58DA,25.0548348,121.5247678
明水路４７５巷６號六樓,RPOOMLPKRHPFFCA48DA,25.078053,121.550857
北安路８２１巷３弄６號四樓,RPPSMLQKRHPFFCA56EA,25.085316,121.556783
長安東路二段１０８號十一樓之１,RPRQMLOJRHPFFCA78DA,25.048213,121.535333
中原街４５號六樓,RPRQMLRJRHPFFCA09DA,25.05728,121.528953
復興北路１７６號十一樓之１,RPOQMLLKRHPFFCA38EA,25.0541074,121.5438727
中山北路二段７２巷９號三樓之３,RPWPMLLLRHPFFCA56EA,25.057108,121.522186
北安路８０５巷４弄６號四樓,RPUOMLOLRHPFFCA56EA,25.0859763,121.5547091
中山北路二段１１８號六樓之５,RPSQMLMLRHPFFCA98EA,25.061013,121.522733
天祥路８２號十三樓之４,RPXPMLLLRHPFFCA66EA,25.064099,121.520495
中山北路二段６５巷１８之１號四樓,RPPPMLSLQHPFFCA98DA,25.057021,121.524496
明水路６００號十樓之６,RPRRMLKKRHPFFCA58DA,25.0814445,121.5517995
樂群三路１２８號二樓,RPUOMLNLRHPFFCA98DA,25.0824457,121.55493
明水路５７５號十一樓,RPPQMLLLRHPFFCA58EA,25.0798703,121.5519121
民權東路二段２６號十樓之５,RPVRMLPLRHPFFCA07EA,25.0624086,121.5288628
長春路２０６之１號十二樓,RPOTMLQLRHPFFCA66EA,25.054629,121.536173
明水路６３６號九樓之１,RPXQMLQKRHPFFCA17EA,25.082822,121.551327
長安東路一段５６巷１弄３７號三樓,RPUNMLKMRHPFFCA78EA,25.046986,121.530029
中山北路二段１１５巷１１號五樓之５,RPXNMLPJIIPFFCA48EA,25.060957,121.523735
中山北路二段１１５巷１６號,RPPOMLPJIIPFFCA67DA,25.060824,121.524175
長安東路一段５６巷７弄２０之１號二樓,RPXOMLKKQHPFFCA78DA,25.042618619002216,121.56596302986144
中山北路二段７２巷９號五樓之８,RPPQMLQJIIPFFCA08EA,25.057108,121.522186
農安街１９號十四樓之３,RPSNMLNJIIPFFCA67DA,25.065031,121.524022
民權東路三段５８號十一樓之６,RPRNMLTLQHPFFCA09DA,25.0621611,121.5422684
農安街１６之１號,RPWRMLNKPHPFFCA56DA,25.064835,121.524574
新生北路三段８８巷３６號五樓,RPPNMLPKIIPFFCA67DA,25.067841,121.526473
松江路１６巷５號四樓,RPXOMLPKIIPFFCA68EA,25.046703,121.532335
松江路２０４巷２之１號五樓,RPSUMLOKIIPFFCA58DA,25.057342,121.532662
龍江路３８４巷８號二樓,RPPNMLQKIIPFFCA77DA,25.0667442,121.5404218
新生北路三段３巷１３號三樓,RPVNMLTKIIPFFCA68DA,25.063246,121.528282
松江路１３３巷１０號七樓,RPRNMLLLIIPFFCA67EA,25.054252,121.533783
錦州街２３１巷２９號四樓,RPVNMLPLRHPFFCA66EA,25.061438,121.532632
八德路二段１４７號,RPTNMLMKIIPFFCA77DA,25.046351,121.537654
民權東路三段８８號八樓之１,RPPQMLTJJIPFFCA48EA,25.062025,121.543649
中山北路二段５９巷１１號,RPRNMLLJRHPFFCA18DA,25.056885,121.531939
民權東路三段７４號五樓之２,RPVNMLSJRHPFFCA66DA,25.062098,121.543195
松江路１２４巷９號六樓,RPVPMLKLQHPFFCA78DA,25.052694,121.532048
敬業三路１６２巷６號二樓,RPWOMLLLRHPFFCA98DA,25.07846,121.557081
吉林路２４號四樓之２,RPPPMLLKRHPFFCA38EA,25.051253,121.529935
農安街２８之１號,RPROMLNLRHPFFCA78EA,25.0648153,121.5263737
林森北路４０９號十樓之１,RPORMLOLRHPFFCA78DA,25.059603,121.525702
新生北路二段５８巷３８號二樓,RPXRMLOLRHPFFCA07DA,25.055308,121.526162
民權東路一段４２號八樓之２,RPORMLMKIIPFFCA77EA,25.0625244,121.5239463
長安東路一段５６巷１弄３７號二樓,RPQNMLNLIIPFFCA77EA,25.046986,121.530029
明水路５０２號五樓,RPVRMLQLIIPFFCA98EA,25.078903,121.552495
八德路二段１００號十一樓之２,RPUPMLNLJIPFFCA48EA,25.0458163,121.5362087
南京東路二段２０６號五樓之１,RPRQMLQLIIPFFCA48EA,25.0518202,121.5358444
中原街３３號四樓之１,RPRNMLKLJIPFFCA67EA,25.056681,121.528982
松江路６９巷１１號七樓,RPTPMLTKJIPFFCA88EA,25.049419,121.534314
雙城街４巷２號七樓之２、七樓之３,RPQNMLKLQHPFFCA08DA,25.063274,121.524256
復興北路５１８之１號,RPRPMLPLRHPFFCA09EA,25.066177,121.543945
植福路２８６巷３０號二十五樓,RPSOMLMKIIPFFCA77DA,25.0814481,121.559629
新生北路二段６０巷４７號二樓,RPSNMLTJIIPFFCA28DA,25.055844,121.526064
復興北路４５８號二樓,RPRNMLRJRHPFFCA78DA,25.064353,121.544057
新生北路二段６０巷４９號,RPRNMLTJIIPFFCA18DA,25.055843,121.526033
明水路３９７巷１８弄８號九樓,RPSPNLRKRHPFFCA76EA,25.0783302,121.547161
民權東路二段７９號,RPSRMLLLIIPFFCA08DA,25.062734,121.531955
民生東路一段５４號七樓之２,RPROMLLLIIPFFCA67DA,25.057924,121.524959
新生北路二段６８巷８號二樓之１０,RPWNMLSLIIPFFCA78DA,25.0566901,121.5266692
林森北路３５１號七樓,RPPQMLQKRHPFFCA98EA,25.056983,121.525623
建國北路三段１１３巷５號二樓,RPQRMLRJKIPFFCA58EA,25.066733,121.536022
吉林路１０號三樓之１,RPTNMLPJIIPFFCA97DA,25.049965,121.52991
中山北路二段１２６號十二樓,RPQNMLQLRHPFFCA78DA,25.061418,121.522671
中山北路二段１２６號六樓,RPWNMLQLRHPFFCA76DA,25.061418,121.522671
中山北路二段１２６號八樓,RPVSMLQKRHPFFCA07DA,25.061418,121.522671
中山北路二段１２６號十二樓之１,RPRNMLQLRHPFFCA88DA,25.061418,121.522671
中山北路二段１２６號十一樓,RPXSMLQKRHPFFCA27DA,25.061418,121.522671
中山北路二段１２６號十一樓之１,SPXSMLQKRHPFFCA37DA,25.061418,121.522671
中山北路二段１２６號十樓,RPQRMLPLRHPFFCA56EA,25.061418,121.522671
中山北路二段１２６號五樓,RPWPMLPLRHPFFCA86DA,25.061418,121.522671
中山北路二段１２６號五樓之１,SPWPMLPLRHPFFCA96DA,25.061418,121.522671
中山北路二段６５巷１０號十一樓之２,RPROMLQLIIPFFCA18DA,25.057024,121.524004
中山北路二段１８３號五樓之１,RPUOMLMKJIPFFCA18EA,25.063408,121.522706
中山北路二段６５巷１０號十二樓之６,RPVNMLNJRHPFFCA78DA,25.057024,121.524004
復興北路１９０巷１號二樓,RPXQMLMKJIPFFCA58DA,25.0555793,121.5433959
民生東路一段２６號五樓,RPORMLSKJIPFFCA38DA,25.057893,121.523761
建國北路三段８１巷１８號三樓,RPQWMLKMJIPFFCA48DA,25.065492,121.537959
龍江路２４３巷１８號,RPVOMLLJKIPFFCA08DA,25.058328,121.541569
吉林路３７９巷４號,RPPQMLSJKIPFFCA38DA,25.065189,121.530881
建國北路一段５５號三樓之５,RPORMLSJKIPFFCA38DA,25.050398,121.537144
建國北路三段１１３巷７弄９號四樓,RPOTMLKMJIPFFCA08EA,25.066883,121.535592
中山北路二段１２８巷６弄５號四樓之１１,RPOQMLSJKIPFFCA38EA,25.061457,121.522128
新生北路二段１３７巷２８號,RPQNMLTJKIPFFCA38EA,25.061203,121.528665
敬業一路３８號七樓之６,RPXOMLTJKIPFFCA56EA,25.081208,121.552942
長安東路一段１６號三樓之９,RPOPMLTJKIPFFCA38EA,25.049268,121.523428
長春路２０６之１號十二樓,RPSPMLTJKIPFFCA78EA,25.054629,121.536173
建國北路二段３巷１５號二樓之１７,RPXRMLKKKIPFFCA68EA,25.052644,121.537636
南京東路二段１１號地下室,RPRTMLKMJIPFFCA38EA,25.052262,121.528464
松江路７６號七樓,RPSQMLKKKIPFFCA08EA,25.049646,121.5327692
松江路７６號七樓之１,SPSQMLKKKIPFFCA18EA,25.049646,121.5327692
南京東路三段１１８號十樓之３,RPORMLKKKIPFFCA77EA,25.051629,121.540316
新生北路三段２６號二樓之４,RPOOMLKKKIPFFCA47EA,25.063708,121.527389
中原街２２號七樓之２１,RPOPMLKKKIPFFCA57EA,25.056706,121.528735
松江路４２號四樓之１１,RPVPMLKKKIPFFCA28EA,25.047703,121.532706
通北街１１８巷７號二樓,RPPOMLLKKIPFFCA67EA,25.0840933,121.537458
松江路２號六樓之８,RPPTMLKMJIPFFCA18EA,25.046285,121.532707
中山北路二段９３巷８號三樓之１５,RPTTMLKMJIPFFCA58EA,25.059312,121.523592
林森北路６５７號四樓,RPUTMLKMJIPFFCA68EA,25.067774,121.52592
林森北路４３２號四樓之１,RPXNMLTJKIPFFCA98DA,25.060169,121.525432
天祥路８０號五樓,RPXQMLSJKIPFFCA56DA,25.063966,121.520529
建國北路三段１６３號三樓,RPROMLSJKIPFFCA38DA,25.067672,121.534395
復興北路４４８號八樓之１４,RPPSMLRJKIPFFCA48DA,25.06409,121.5441
北安路５７８巷８弄２８號五樓,RPPNMLSJKIPFFCA08DA,25.080678,121.5500368
民權西路２０號二樓,RPTNMLKKKIPFFCA77DA,25.062574,121.521716
龍江路３１８巷４２號三樓,RPTOMLOJKIPFFCA18DA,25.064682,121.53876
吉林路９１號七樓,RPTPMLLJKIPFFCA97DA,25.0557201,121.5302752
龍江路２９５巷４號,RPQNMLLJKIPFFCA47DA,25.060552,121.541172
長安東路二段５０號二樓,RPQQMLRLJIPFFCA48DA,25.048365,121.532224
五常街１１巷３號二樓之２,RPRNMLKMJIPFFCA67DA,25.064527,121.538121
長安東路一段３０巷２號五樓,RPVOMLPJJIPFFCA38DA,25.048464,121.526221
松江路３１３巷７號四樓,RPOSMLTJJIPFFCA48DA,25.061888,121.53424
松江路３１３巷７號三樓,RPPSMLTJJIPFFCA58DA,25.061888,121.53424
天祥路１６巷１５號七樓之４,RPQOMLRLJIPFFCA28DA,25.061335,121.520499
林森北路３５１號十一樓,RPROMLRLJIPFFCA38DA,25.056983,121.525623
復興北路５１４巷２號四樓之３,RPWOMLRLJIPFFCA88DA,25.065877,121.544109
新生北路二段６８巷８號十二樓之１２,RPTPMLNLJIPFFCA28DA,25.0566901,121.5266692
建國北路二段２２０號十一樓,RPXQMLMJKIPFFCA58DA,25.060834,121.536567
中山北路一段１２１巷３３號三樓之５,RPVQMLTJKIPFFCA09DA,25.050893,121.52466
中山北路二段６５巷９號五樓之７,RPTOMLKKKIPFFCA87DA,25.057142,121.523653
北安路５７８巷８弄２８號九樓,RPQPMLTJKIPFFCA48DA,25.080678,121.5500368
建國北路三段１１３巷３１弄２５號三樓,RPQQMLKKKIPFFCA77DA,25.0677599,121.535151
南京東路二段９５號七樓,RPUNMLNJKIPFFCA08DA,25.052265,121.532257
復興北路１７２號七樓,RPUOMLLKKIPFFCA08DA,25.053845,121.543787
長安東路二段１０８號六樓之４,RPVOMLLKKIPFFCA18DA,25.048213,121.535333
林森北路５８７號十三樓之９,RPWTMLKMJIPFFCA88EA,25.066025,121.525833
松江路７７巷２號十一樓之３,RPXTMLKMJIPFFCA98EA,25.049692,121.53332
中山北路二段１８３號十八樓之２,RPVSMLKMJIPFFCA68EA,25.063408,121.522706
中山北路二段１８３號十八樓之３,RPWSMLKMJIPFFCA78EA,25.063408,121.522706
林森北路５０６號四樓,RPPPMLTJKIPFFCA48EA,25.061986,121.525473
敬業三路１６２巷５１號五樓,RPXOMLLKKIPFFCA48EA,25.078436,121.558564
德惠街１７０巷１號五樓之１,RPQPMLLKKIPFFCA87EA,25.06625,121.53191
新生北路三段６１號四樓之２９,RPUQMLKKKIPFFCA28EA,25.065979,121.528078
雙城街４３巷７號二樓,RPVQMLKKKIPFFCA38EA,25.067553,121.524802
林森北路１１９巷６０號四樓,RPPNMLKKKIPFFCA47EA,25.050163,121.527211
農安街６號六樓之２,RPQNMLLKKIPFFCA67EA,25.064858,121.523225
新生北路二段７７巷１之２號二樓,RPRNMLLKKIPFFCA77EA,25.05695,121.528161
合江街１３３號,RPSPMLLKKIPFFCA08EA,25.0609626,121.5393094
天津街６２號五樓,RPXPMLLKKIPFFCA58EA,25.051119,121.523159
龍江路２６３號三樓,RPSNMLOKKIPFFCA18EA,25.059362,121.540821
建國北路三段７５巷５號三樓,RPTNMLOKKIPFFCA28EA,25.0652554,121.5376206
北安路６６８號九樓,RPUNMLOKKIPFFCA38EA,25.08393,121.54944
林森北路５３６號十四樓之６,RPPPMLOKKIPFFCA08EA,25.063898,121.525544
林森北路９５號四樓,RPQPMLOKKIPFFCA18EA,25.050039,121.524964
中山北路二段２７巷１７號七樓之９,RPOQMLOKKIPFFCA08EA,25.053474,121.524397
吉林路２號二樓之３,RPQUMLKMJIPFFCA38EA,25.048646,121.529908
長安東路一段５６巷１弄２號二樓,RPSUMLKMJIPFFCA58EA,25.047718,121.52896
長安西路２６巷１號五樓,RPOUMLKMJIPFFCA18EA,25.049724,121.520664
敬業三路１６２巷６１號四樓,RPXOMLLKKIPFFCA38DA,25.078319,121.558996
長安東路二段１６２之１號八樓之１,RPPNMLTJKIPFFCA18DA,25.048229,121.539491
四平街５６號五樓之３,RPVPMLRJKIPFFCA78DA,25.05355,121.533431
長春路２４７號五樓之３,RPRPMLSJKIPFFCA48DA,25.054864,121.539569
樂群二路１６０號二樓,RPXQMLKKKIPFFCA48DA,25.079597,121.557492
合江街２９號,RPUPMLKKKIPFFCA08DA,25.055379,121.539171
敬業一路１１８號三樓,RPXOMLKKKIPFFCA28DA,25.083079,121.552356
吉林路３７９巷２號二樓,RPUQMLTJKIPFFCA98DA,25.065193,121.530771
松江路１０８巷２０號三樓之３,RPQNMLPLJIPFFCA97DA,25.051362,121.530765
民生東路一段５４號四樓之５,RPTOMLLJKIPFFCA87DA,25.057924,121.524959
民權東路一段５７號四樓,RPSNMLRJKIPFFCA28DA,25.062906,121.524941
農安街２７１巷７號二樓,RPPOMLKKKIPFFCA47DA,25.065215,121.535799
民生東路二段８３號三樓之８,RPWOMLKKKIPFFCA18DA,25.058123,121.530731
敬業三路１６２巷６９號九樓,RPSOMLSJKIPFFCA48DA,25.078319,121.55933
敬業三路１６２巷５８號,RPUNMLPKKIPFFCA38DA,25.077784,121.557954
民權東路一段７２號十一樓之７,RPSQMLPKKIPFFCA48DA,25.0625158,121.5251827
民權東路二段１３４號,RPSPMLOKKIPFFCA28DA,25.062303,121.532923
林森北路１２１號八樓之１２,RPSSMLKKKIPFFCA18DA,25.050803,121.525154
中山北路二段９３巷８號九樓之１７,RPRNMLQKKIPFFCA18DA,25.059312,121.523592
樂群二路２６７號四樓之１０,RPXOMLNLKIPFFCA68DA,25.0800689,121.5603247
松江路４２０號三樓,RPPUMLKMJIPFFCA28EA,25.0646459,121.5330137
農安街６號十二樓之３,RPSTMLKMJIPFFCA48EA,25.064858,121.523225
林森北路２６３號九樓之２２,RPTNMLPKKIPFFCA38EA,25.0545986,121.5255575
林森北路１１９巷８８號十二樓之１,RPXNMLQKKIPFFCA88EA,25.050207,121.527886
雙城街１３巷１８號二樓,RPXOMLQKKIPFFCA98EA,25.064045,121.524911
長安東路一段５６巷１弄３７號七樓,RPVQMLQKKIPFFCA98EA,25.046986,121.530029
龍江路１０２號六樓,RPRNMLRKKIPFFCA38EA,25.052645,121.5403543
中山北路一段８３巷２０號五樓之１,RPTUMLKMJIPFFCA68EA,25.049993,121.523696
南京東路三段８９巷２７弄８號二樓,RPUUMLKMJIPFFCA78EA,25.053698,121.5381775
農安街１２５巷３６號,RPURMLPKKIPFFCA78DA,25.066277,121.5298
林森北路１３３巷７號,RPRSMLPKKIPFFCA58DA,25.051046,121.525662
民生東路一段１巷２７號,RPXQMLOKKIPFFCA88DA,25.065404,121.527262
合江街１８８巷２１號,RPWPMLNJKIPFFCA48DA,25.061541,121.538018
林森北路８５巷６３號四樓之３,RPVQMLMJKIPFFCA38DA,25.049371,121.52712
五常街１１巷３號三樓,RPSNMLKMJIPFFCA77DA,25.064527,121.538121
民族東路５５０號三樓,RPXNMLTJJIPFFCA88DA,25.066752,121.543595
龍江路３１７巷２號,RPTRMLLKJIPFFCA18DA,25.061275,121.54116
德惠街３４號六樓之１８,RPWQMLTJKIPFFCA56DA,25.0665869,121.5261865
長安東路二段１０５號四樓之２,RPSRMLRJKIPFFCA68DA,25.048536,121.535252
長安東路一段５６巷１弄２４號六樓,RPWPMLSJKIPFFCA98DA,25.04715,121.52968
林森北路３１０巷２號四樓之３,RPPNMLNKKIPFFCA67DA,25.056174,121.5251351
中山北路一段１４０巷２６弄１０號,RPOPMLLKKIPFFCA57DA,25.051297,121.520999
中山北路一段１４０巷２６弄５號,RPPPMLLKKIPFFCA67DA,25.051352,121.521043
民生西路５４號十二樓之２,RPPSMLPKKIPFFCA38DA,25.057556,121.521082
林森北路５８７號二樓之５,RPWUMLKMJIPFFCA98EA,25.066025,121.525833
北安路６６８號五樓,RPSNMLRKKIPFFCA48EA,25.08393,121.54944
北安路６６６號三樓,RPTNMLRKKIPFFCA58EA,25.083838,121.549417
復興北路１９０巷１３號十四樓之５,RPUNMLRKKIPFFCA68EA,25.0554457,121.5429749
長安東路一段５６巷７弄２６號,RPOOMLRKKIPFFCA18EA,25.047105,121.529365
樂群二路２９７號三樓之７,RPPQMLQKKIPFFCA38EA,25.0801,121.561233
八德路二段２４３號三樓,RPVPMLQKKIPFFCA88EA,25.046952,121.540865
林森北路２６３號五樓之７,RPSQMLQKKIPFFCA68EA,25.0545986,121.5255575
新生北路三段４３號四樓之１８,RPXOMLRKKIPFFCA09EA,25.065407,121.528041
民權東路一段６１之１號十二樓,RPRPMLRKKIPFFCA58EA,25.062902,121.525052
民權東路一段７７號五樓,RPRUMLKMJIPFFCA48EA,25.062865,121.527261
合江街１８８巷１１號七樓,RPPNMLSKKIPFFCA28EA,25.061544,121.538522
建國北路三段７１號十四樓之８,RPVNMLSKKIPFFCA88EA,25.064995,121.53723
天祥路６０巷１５號三樓,RPROMLSKKIPFFCA58EA,25.062266,121.520412
敬業三路１６２巷７８號八樓,RPVOMLQKKIPFFCA68DA,25.077902,121.558592
新生北路二段１３３巷１２號六樓之８,RPRQMLRKKIPFFCA58DA,25.060776,121.528261
松江路９３巷７之１號三樓,RPXNMLLKKIPFFCA28DA,25.05304314641418,121.50847792625429
新生北路一段８４號七樓,RPWQMLLKJIPFFCA38DA,25.0475544,121.5298682
中山北路二段１２６號九樓,RPSPMLRLJIPFFCA58DA,25.061418,121.522671
建國北路二段６６號十二樓,RPPQMLTKJIPFFCA48DA,25.0544264,121.5364625
長安東路二段６３號五樓之５,RPRNMLRLJIPFFCA28DA,25.048578,121.533675
農安街２２７巷３弄８號二樓,RPTQMLOKKIPFFCA48DA,25.065085,121.534214
民生東路二段８３號四樓之５８,RPQQMLLKKIPFFCA87DA,25.058123,121.530731
農安街８號六樓之２,RPWNMLSKKIPFFCA88DA,25.0648387,121.523335
錦州街２６５號三樓,RPQOMLSKKIPFFCA38DA,25.060457,121.535053
長春路２２０號六樓,RPWPMLSKKIPFFCA09DA,25.054564,121.537762
新生北路一段５４號九樓,RPSPMLRKKIPFFCA58DA,25.046438,121.531052
合江街１１７號五樓,RPVNMLLLKIPFFCA28EA,25.060361,121.53932
德惠街７３號五樓,RPUPMLLLKIPFFCA38EA,25.066693,121.52834
德惠街３巷１號二樓之５,RPVPMLLLKIPFFCA48EA,25.067076,121.523203
農安街６號十樓之８,RPRQMLLLKIPFFCA18EA,25.064858,121.523225
朱崙街５０號十一樓,RPPRMLLLKIPFFCA08EA,25.04982,121.542864
民權東路二段１４６號十一樓之５,RPVOMLOLKIPFFCA68EA,25.0622351,121.5342359
新生北路一段８１號七樓之３,RPRPMLLKKIPFFCA97EA,25.050729,121.52834
敬業二路６９巷８號四樓之５,RPOVMLKMJIPFFCA28EA,25.0817375,121.5538596
中山北路二段４５巷７號四樓之２,RPTNMLPLKIPFFCA48EA,25.054513,121.523304
新生北路二段７０號七樓之１,RPXNMLRJKIPFFCA88EA,25.056682,121.527177
吉林路２號七樓之１,RPPOMLRJKIPFFCA18EA,25.048646,121.529908
中山北路一段３３巷７號三樓之２,RPXPMLMLKIPFFCA78EA,25.048842,121.521804
天祥路８０號十三樓之３,RPTRMLMLKIPFFCA58EA,25.063966,121.520529
農安街２０號二樓之１８,RPPOMLNLKIPFFCA97EA,25.064752,121.524934
敬業三路１６２巷６８號十樓,RPVPMLMLKIPFFCA58EA,25.0775677,121.5579985
南京東路一段１３２巷２１號四樓之３,RPWOMLMLKIPFFCA48DA,25.051098,121.527204
長春路１３７巷３號二樓之１,RPUPMLMLKIPFFCA38DA,25.055401,121.531619
中山北路二段１１２號八樓之５,RPSNMLNLKIPFFCA08DA,25.060695,121.522739
龍江路３８４巷１１號三樓,RPQOMLLKKIPFFCA67DA,25.066914,121.540507
五常街１１巷５號三樓之３,RPTNMLLKKIPFFCA87DA,25.064652,121.537915
松江路４６９巷１號六樓之２,RPSOMLMLKIPFFCA08DA,25.066671,121.533618
林森北路１１９巷７１號六樓之２,RPSRMLMLKIPFFCA38DA,25.0502608,121.5273618
新生北路三段８２巷１６號五樓,RPRRMLTJJIPFFCA68DA,25.067028,121.527004
北安路６５４號三樓,RPWQMLMJKIPFFCA48DA,25.083539,121.549353
明水路４８２號九樓,RPWPMLMLKIPFFCA68EA,25.077842,121.5520402
復興北路１７２號五樓,RPPQMLLLKIPFFCA97EA,25.053845,121.543787
新生北路三段８５號八樓之１,RPUOMLNLKIPFFCA48EA,25.067291,121.528081
天祥路６０巷１９號四樓,RPVOMLNLKIPFFCA58EA,25.062281,121.520313
農安街２２７巷３２號五樓,RPUPMLNLKIPFFCA58EA,25.066316,121.533802
雙城街７巷１０號六樓,RPUNMLNLKIPFFCA38EA,25.063651,121.525077
中山北路二段５９巷２８號五樓之１,RPQOMLRJKIPFFCA28EA,25.055782,121.52411
中山北路二段７７巷３７號十樓之４,RPROMLRJKIPFFCA38EA,25.057559,121.524747
長安東路二段１９９號二樓之３,RPSOMLRJKIPFFCA48EA,25.048494,121.54333
中山北路一段１１號十三樓,RPTOMLRJKIPFFCA58EA,25.04845,121.521205
龍江路２９８巷１５號,RPSPMLOLKIPFFCA48EA,25.061962,121.539725
伊通街１９巷３６號四樓,RPUPMLOLKIPFFCA68EA,25.048882,121.535799
建國北路三段７１號三樓之９,RPRNMLPLKIPFFCA28EA,25.064995,121.53723
雙城街６號九樓,RPXOMLOLKIPFFCA88EA,25.063384,121.524293
新生北路三段４３號七樓之１３,RPWNMLOLKIPFFCA68EA,25.065407,121.528041
中山北路二段２０巷７號,RPXNMLOLKIPFFCA78EA,25.05366,121.521479
敬業三路１６２巷８２號八樓,RPTNMLQLJIPFFCA38DA,25.077933,121.558875
民權西路６９號五樓,RPXQMLKKJIPFFCA38DA,25.0630294,121.5200944
民權西路６９號五樓之１,SPXQMLKKJIPFFCA48DA,25.0630294,121.5200944
北安路６１５號三樓之１,RPPNMLMLKIPFFCA67DA,25.082701,121.548791
樂群二路９３號四樓之２,RPQPMLRKKIPFFCA38DA,25.080181,121.554782
敬業三路１６２巷２００號二樓,RPWNMLOLKIPFFCA58DA,25.0791107,121.5600838
樂群二路２９７號十樓之７,RPUOMLOLKIPFFCA48DA,25.0801,121.561233
植福路２８６巷３２號十五樓,RPPOMLSLKIPFFCA38DA,25.081101,121.559496
民權東路一段６７號六樓,RPVRMLMLKIPFFCA68DA,25.062999,121.525445
明水路４７５巷１３號三樓之１,RPPSMLMLKIPFFCA18DA,25.078327,121.551073
民權東路二段１３５巷３０弄１０號三樓,RPPQMLNLKIPFFCA08DA,25.06415,121.534627
明水路５８９號十樓之１,RPSQMLOLKIPFFCA48DA,25.080717,121.5516035
中山北路一段８４號二樓之２,RPUQMLOLKIPFFCA68DA,25.049198,121.521068
中山北路二段８５巷１號二樓之３,RPSSMLPKKIPFFCA68DA,25.058927,121.523525
林森北路１０７巷８１號四樓之１,RPRSMLKKKIPFFCA08DA,25.049794,121.52777
林森北路１１９巷２０號五樓之７,RPQPMLRJKIPFFCA38EA,25.050464,121.525948
合江街６１巷１２號四樓,RPRPMLRJKIPFFCA48EA,25.05716,121.539759
中原街２２號六樓之２９,RPWOMLSLKIPFFCA56EA,25.056706,121.528735
林森北路１１９巷３８號三樓之２,RPQNMLSLKIPFFCA48EA,25.050322,121.526532
南京東路三段１９４巷５號五樓之２,RPTOMLPLKIPFFCA58EA,25.0513221,121.5427239
農安街６號三樓,RPOPMLPLKIPFFCA18EA,25.064858,121.523225
民生東路二段１４７巷１２弄９號,RPQSMLPJJHGGFCA47EA,25.059882,121.534324
中山北路二段１２８巷９號十樓之１,RPRNMLTLKIPFFCA68EA,25.061876,121.52154
建國北路二段８７號六樓之１,RPQPMLPLKIPFFCA38EA,25.058443,121.537369
明水路３９７巷１８弄１０號八樓,RPRPMLPLKIPFFCA48EA,25.0783308,121.5470878
